"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Apr 26 14:52:01 GMT 2023","Wed Apr 26 14:52:02 GMT 2023","1202","","pages.LandingPageTest","","pages.LandingPageTest","clickHomeButtonTest","Click Home button","The test verifies that on LandingPage the 'Home' button is visible, and clicking on it navigates to the correct page."
"failed","Wed Apr 26 14:52:04 GMT 2023","Wed Apr 26 14:52:11 GMT 2023","6820","","pages.GetInTouchPageTest","","pages.GetInTouchPageTest","sendMessage","Sending message","The test verifies the 'Get in touch' menu's send message function."
"passed","Wed Apr 26 14:51:44 GMT 2023","Wed Apr 26 14:51:57 GMT 2023","12961","","pages.RegistrationAndLoginPageTest","","pages.RegistrationAndLoginPageTest","clickAcceptTermsAndConditionsButtonTest","Accept Terms and conditions","Validating Terms and conditions popup"
"passed","Wed Apr 26 14:52:00 GMT 2023","Wed Apr 26 14:52:01 GMT 2023","1428","","pages.LandingPageTest","","pages.LandingPageTest","clickAboutButtonTest","Click About button","The test verifies that on LandingPage the 'About' button is visible, and clicking on it navigates to the correct page."
"passed","Wed Apr 26 14:51:58 GMT 2023","Wed Apr 26 14:52:00 GMT 2023","1659","","pages.LandingPageTest","","pages.LandingPageTest","loginTest","Login with existing user","This test checks if with existing username and password the login is possible."
"passed","Wed Apr 26 14:51:57 GMT 2023","Wed Apr 26 14:51:58 GMT 2023","649","","pages.RegistrationAndLoginPageTest","","pages.RegistrationAndLoginPageTest","registerNewUser","Register new user tab","Validating new user registration function is possible"
"passed","Wed Apr 26 14:52:02 GMT 2023","Wed Apr 26 14:52:04 GMT 2023","1273","","pages.LandingPageTest","","pages.LandingPageTest","clickGetInTouchButtonTest","Click Get in touch button","The test verifies that on LandingPage the 'Get in touch' button is visible, and clicking on it navigates to the correct page."
